Name,Anné de crétion,Chiffre affaires,Collaborateur,Siège,Activité,Presentation,Website,Skills,Linkedin,Twitter,Facebook,Others,Url,links
agsi sas,2003,"
 Non renseigné
","
 < 20
","
 Neuilly-sur-Seine, Île-de-France
","
 Cabinet de recrutement / placement
"," Depuis près de 15 ans, TURNOVER-IT.com est le portail de recrutement pour les entreprises à la recherche des salariés et freelances spécialistes IT et SI. Outre la mise en relation directe avec des experts en informatique, vous allez rejoindre une grande communauté de recruteurs et décideurs en informatique. Vous disposerez de tous les outils et accès pour établir de nouveaux partenariats. TURNOVER-IT.com appartient au groupe AGSI, éditeurs des portails RH : www.freelance-info.fr www.carriere-info.fr www.turnover-it.fr.CARRIERE-INFO, c'est plus de 500 nouvelles offres d'emploi en informatique chaque semaine ! Le site d'emploi spécialisé en IT et SI qui vous permet de toucher les recruteurs à la recherche d'ingénieurs, de techniciens, d'experts informaticiens. Vous trouvez votre job actuel trop routinier ? Les start-up promettent des expériences intenses et gratifiantes. Rien de tel que de s'impliquer dans un projet qui a du sens et où votre contribution sera perceptible dans le résultat final.FREELANCE-INFO est le site de missions réservé aux freelances IT, SI et Web depuis près de 15 ans. Les contacts entre les freelances et les recruteurs des DSI ou SSII sont directs. En ce sens, FREELANCE-INFO est un jobboard classique, gratuit pour les freelances. FREELANCE-INFO est réservé aux consultants freelances en informatique avec Forums, mise en avant de CV, missions, articles et base tarifs C'est une mine d'information pour se lancer et exercer en EURL, portage salarial, profession libérale BIC/BNC, ou en Entreprise individuelle. 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.turnover-it.com,,,,,,https://www.free-work.com/fr/companies/agsi-sas-8,https://www.free-work.com/fr/companies/agsi-sas-8
Andria IT,2014,"
 Non renseigné
","
 < 20
","
 Clichy-la-Garenne, Île-de-France
","
 ESN
"," ANDRIA IT est une petite ESN agile et indépendante à taille humaine crée en 2014. Depuis notre création, nous nous sommes entourés d’une équipe d’experts et de passionnés, et nous avons multiplié nos collaborations. La confiance de nos clients a fait notre succès. C’est le point essentiel que nous mettons au coeur de nos engagements.ANDRIA IT vous accompagne avec une offre complète, allant de la gestion et sécurisation au support et maintenance de votre infrastructure.Ce qui fait la force d’ANDRIA IT :- L’expertise : nous mettons les compétences de l’ensemble de nos équipes en oeuvre afin de répondre efficacement à vos attentes.- Agilité : notre capacité à nous adapter, et notre constante recherche d’innovation nous permettent de recentrer le client au coeur de tous les projets.- La transparence : établir une relation de confiance avec nos clients est pour nous une priorité et la transparence en est le fondement. ",https://www.andria-it.fr,,,,,,https://www.free-work.com/fr/companies/andria-it-2,https://www.free-work.com/fr/companies/andria-it-2
Leades,2019,"
 Non renseigné
","
 20 - 99
","
 Torcy, Île-de-France
","
 ESN
"," Il parait que les ESN se ressemblent toutes. Chez Leades, nous voulons bousculer cette idée reçue et créer une ESN différente.En mission ou en recherche de missions, nous sommes là pour vous aider.Vous avez envie de changement, d’évolution tout en conservant les avantages de votre CDI ?Nous sommes là pour vous accompagner.Partenaires et clients, vous êtes à la recherche d’un profil spécifique compétent ?Nous sommes là pour vous aider à trouver le candidat idéal et vous assurer une réactivité maximale.N'hésitez pas à nous contacter : gestion@leades.fr ",https://leades.fr/,,,,,,https://www.free-work.com/fr/companies/leades,https://www.free-work.com/fr/companies/leades
Capital Informatique,2020,"
 Non renseigné
","
 < 20
","
 Le Perreux-sur-Marne, Île-de-France
","
 ESN
"," CAPITAL INFORMATIQUE , ESN/PME à taille humaine a été créee tout simplement à votre demande.Ayant noué des liens de confiance et de respect mutuel autant avec notre vivier de clients qu'avec notre vivier de consultant.C’est donc tout naturellement que quelques-uns d’entre vous, puis des dizaines de clients sont venus vers nous avec cette même demande : CAPITAL INFORMATIQUE se veut être une ESN Fiable, Dynamique, humaine et composée des meilleurs en leurs domaines.Aujourd’hui nous l’avons fait. Pour vous et grâce à vous.Notre but n’est autre que votre satisfaction c’est pourquoi nous avons hâte de recevoir vos retours chaleureux et surtout soulager de ne plus vivre de mauvaises expériences.Nous placerons toujours votre opinion avant notre certitude. ",https://www.capital-informatique.fr/,,,,,,https://www.free-work.com/fr/companies/capital-informatique,https://www.free-work.com/fr/companies/capital-informatique
Extra Solution,2021,"
 Non renseigné
","
 < 20
","
 Gland, Vaud, Suisse
","
 Cabinet de recrutement / placement
"," Spécialiste dans l’accompagnement des projets IT depuis 15 ans, nous aidons les entreprises à aligner leur processus, leur technologie, leur vision d’entreprise en fournissant à nos clients les compétences nécessaires à la réussite de leurs projets informatiques. Nous accompagnons également les candidats dans leurs recherches de missions et de postes. ",https://www.extra-solution.com,"Adobe,Azure,Big Data,Business Intelligence,Business Object,COBOL,DevOps,iOS,MOA,Node.js,+39",https://www.linkedin.com/authwall?trk=gf&trkInfo=AQEYJ9dqpfPg0AAAAYPsuJ-QfUTwL-MS9UY55lEfe9Lfb0P_KSvTOK4nEpLqhVXFiaBpqCpCe7HODPCjyE3XsERVt2_AGD_RTEOtFlBy0osUPvfColRE8sSOR_M8uStHLjWVr60=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fyoann-riffard-a27921b%2F,,,,https://www.free-work.com/fr/companies/extra-solution,https://www.free-work.com/fr/companies/extra-solution
FORKLOUD,Non renseigné,"
 Non renseigné
","
 < 20
","
 Sartrouville, Île-de-France
","
 Cabinet de conseil
"," IDEMYS est un cabinet de conseil en architecture Cloud, Big data, Devops et Microservices.Notre Objectif est d'accompagner nos clients dans leur besoin en technologies tout en les challengeant.Cette année nous nous apprêtons à doubler notre chiffre d'affaire et à signer des partenariats et référencements qui conforteront notre positionnement sur le marché.Nous sommes à la recherche de geek passionnés, productifs avec une vision orienté client. ",https://www.linkedin.com/in/mehdi-chafik-b0a95238,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFbODjvPihWPwAAAYPsuLrof3FH8cajLZ2dYAWNOU3CUMVmzDTYPyoGPD9tYE4jfGz5TFjJ122W27F0Ut91nJetr9dMd8RL7ty_NR2g2c0BnXF72j1ctWPlxPmytZZJTiPy3oA=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fmehdi-chafik-b0a95238,,,,https://www.free-work.com/fr/companies/forkloud,https://www.free-work.com/fr/companies/forkloud
CELANEO,2008,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," Nous développerons des outils de pointe avec les dernières technologies pour nos clients (technologies temps réel, scalabilité applicative et infrastructure résiliente, BI, IA, développement orienté performance).Nous intervenons dans des sujets de développement informatique Web et Mobile, Infrastructure (DevOps) et la maitrise d'ouvrage.Notre savoir-faire et notre expertise technique nous ont permis de répondre aux enjeux de nos clients privés et publics sur les métiers tels que le Transport, l’E-commerce, l’énergie, la construction automobile, le domaine financier et assurance ainsi que les médias. 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.celaneo.com/,,,,,,https://www.free-work.com/fr/companies/celaneo-2,https://www.free-work.com/fr/companies/celaneo-2
Beyond Skills-IT,2020,"
 3 millions
","
 < 20
","
 Paris, France
","
 Cabinet de recrutement / placement
"," Beyond Skills-IT is a recruitment agency specialised in TechWe work with professionals to find the opportunities which correspond to them (CDI or Freelance).We work with large groups, SMEs, start-ups and scale-ups. We have multiples jobs every week: Freelance and Permanent🙋🏻‍♂️ Our specialities:▶︎ WEB▶︎ DATA & BI▶︎ PRODUCT▶︎ MOBILE▶︎ AI▶︎ INFRA & CYBER▶︎ BLOCKCHAIN & CRYPTO▶︎ SAP▶︎ MOA / MOE➖➖➖➖➖➖Client services offers :✅ Staffing of your projects thanks to our network✅ Successful recruitment for your permanent positions✅ RPO: a full remote Tech Recruiter dedicated to your needsCandidates services offers :✅ Multiples freelance job offers (contract or umbrella)✅ Multiples permanent job offers✅ HR coaching (job search, CV / resume, interview, career choice, sales...)✅ Support and advice on becoming a freelancer ",https://www.beyondskillsit.com,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQEBFWOgiBtg1QAAAYPsuOXgRL7wPkK3Eo6ecv38uinKhDx0_86FHIRgtV46Kf98CgjoKxl6QD6P0YIvgLSFINH4Uwf_IP03Js0wn3DoOltztQwEdmJEuju-D7pzQ_KiAo8VivY=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2F54126566%2Fadmin%2F,,,,https://www.free-work.com/fr/companies/beyond-skills-it,https://www.free-work.com/fr/companies/beyond-skills-it
Accetal,2018,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Cabinet de conseil
"," Nous accompagnons nos clients sur différents types de missions (depuis l'audit / choix de solution / expertise produits jusqu'à la mise en œuvre) autour de 3 pôles : •	Architecture Entreprise & IT o	Architecture SIo	API Management (50% de notre activité) o	Cloud / DevOps •	Data Intelligence & Engineering o	Architecture Big Data, o	Data Virtualization o	Data Gouvernance o	Data Integration & Management o	Data Visualization •	Organisation & AMOA o	Pilotage de projets & programmes o	AMOA ",https://www.accetal.fr,"API,API REST,Architecture,Audit,DevOps,Direction de projet,MOA,MOE,SI,gestion de projet",,,,,https://www.free-work.com/fr/companies/accetal-3,https://www.free-work.com/fr/companies/accetal-3
Ariatis,2017,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," ARIATIS est une entreprise de services numériques focalisée sur l’accompagnement des entreprises dans leurs processus de transformation digitale. Ce positionnement repose avant tout sur la compréhension des enjeux liés aux révolutions numériques qui ont bouleversées depuis  dix ans le monde des technologies de l’information.ARIATIS intervient dans ce contexte auprès des grands comptes pour des missions de conseil, développement, testing/RPA et formation.ARIATIS s’appuie sur une équipe pluridisciplinaire de consultants bénéficiant d’une solide expérience dans des projets IT innovants. ",https://www.ariatis.net/,,https://www.linkedin.com/authwall?trk=ripf&trkInfo=AQFAHBoY4xJprQAAAYPsuRio3eBwpYe1TsqKS3AvHYpiQ_o30MZdOufUoo1paDk0IlMdqHhHvOa6B1gTfokJ6Rv17ZnqPQqOa3AyQUOmmZvfuWHpZGrOw-rlYYb5JGkzpm3Q8TE=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fariatis%2F%3Foriginal,,,,https://www.free-work.com/fr/companies/ariatis-1,https://www.free-work.com/fr/companies/ariatis-1
APOLLO ALPES,2004,"
 Non renseigné
","
 100 - 249
","
 Lyon, Auvergne-Rhône-Alpes
","
 ESN
"," APOLLO est une ESN spécialisée autour des nouvelles technologies qui accompagne ses clients dans leurs projets IT et transformation digitale, en assistance technique et au forfait :•	Pôles d’expertises technique : JAVA, Angular, Spring, C# .Net, Asp.Net, Python, Azure, AWS, Devops …•	Pôle d’expertise fonctionnel (Profil : PO, Chef de projet, AMOA, Business Analyst, Testeur…)•	Pôle d’expertise DATA ",,,,,,,https://www.free-work.com/fr/companies/apollo-alpes,https://www.free-work.com/fr/companies/apollo-alpes
LFZ partners,Non renseigné,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," LFZPartners est une société de consulting (et de recrutement) avec une expertise sur les métiers de la banque, des nouvelles technologies et de l’intelligence artificielle.Sur notre activité de consulting et de recrutement :Sur notre activité consulting (et de recrutement), nous intervenons donc de façon transversale sur différents secteurs d’activités (Banque, Assurance, Biotech, Fintech, Regtech,..)Sur notre activité liée à l’intelligence artificielle :Notre objectif est de faciliter la transition technologique pour nos clients tout en conservant leurs activités traditionnelles grâce à notre une activité en IA.Nous intervenons auprès notamment des PME sur des projets transversaux.Nous disposons d’un vivier de data scientist et de data engineers qui interviennent, sur des problématiques liées à l’intelligence artificielle.La plateforme www.lfzpartners.com• Nous avons développé une plateforme avec une partie en intelligence artificielle (Via du Natural Language Processing) pour présélectionner les profils.• Nous permettons à nos clients de passer leurs propres annonces.• Nous permettons à nos candidats de faire valider leurs expériences par un tiers externe et ainsi augmenter leur positionnement lors d’une recherche d’emploi ou de mission.• Les annonces sont publiées automatiquement vers un ensemble de sites collaboratifs• Notre plateforme est visible sur différents pays• Nous avons une entité en France et une autre au Luxembourg ",https://www.lfzpartners.com/,".NET,.NET CORE,Android,Angular,AngularJS,API,API REST,Azure,BI,Big Data,+63",,,,,https://www.free-work.com/fr/companies/lfz-partners,https://www.free-work.com/fr/companies/lfz-partners
